,stop_sequence,stop_id,stop_name,stop_lat,stop_lon,route_id,route_short_name,route_long_name,route_type,route_color,route_text_color,geometry
131,12,20036,Glenbervie Railway Station (Essendon),-37.7472098464261,144.920938683118,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.920938683118 -37.7472098464261)
132,13,20035,Strathmore Railway Station (Strathmore),-37.7435913223557,144.927315711579,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.927315711579 -37.7435913223557)
133,14,20034,Pascoe Vale Railway Station (Pascoe Vale),-37.7307559550131,144.928195624317,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.928195624317 -37.7307559550131)
134,15,20033,Oak Park Railway Station (Oak Park),-37.717949728725,144.921518773078,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.921518773078 -37.717949728725)
135,16,20032,Glenroy Railway Station (Glenroy),-37.7045363302368,144.917220403897,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.917220403897 -37.7045363302368)
136,17,20031,Jacana Railway Station (Glenroy),-37.6951307851368,144.915850518758,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.915850518758 -37.6951307851368)
137,18,20030,Broadmeadows Railway Station (Broadmeadows),-37.6830492642131,144.919613216031,2-B31-mjp-6,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.919613216031 -37.6830492642131)
138,1,22180,Southern Cross Railway Station (Melbourne City),-37.8179364275358,144.951411219786,2-B31-mjp-7,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.951411219786 -37.8179364275358)
139,2,19854,Flinders Street Railway Station (Melbourne City),-37.8183051340647,144.966964346167,2-B31-mjp-7,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.966964346167 -37.8183051340647)
140,1,19841,Flagstaff Railway Station (Melbourne City),-37.811981307387,144.955653760429,2-B31-mjp-8,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.955653760429 -37.811981307387)
141,2,19842,Melbourne Central Railway Station (Melbourne City),-37.8099387667448,144.962593535096,2-B31-mjp-8,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.962593535096 -37.8099387667448)
142,3,19843,Parliament Railway Station (Melbourne City),-37.8110540555366,144.972910916416,2-B31-mjp-8,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.972910916416 -37.8110540555366)
143,4,19854,Flinders Street Railway Station (Melbourne City),-37.8183051340647,144.966964346167,2-B31-mjp-8,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.966964346167 -37.8183051340647)
144,5,22180,Southern Cross Railway Station (Melbourne City),-37.8179364275358,144.951411219786,2-B31-mjp-8,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.951411219786 -37.8179364275358)
145,6,19973,North Melbourne Railway Station (West Melbourne),-37.8074187741802,144.94256978252,2-B31-mjp-8,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.94256978252 -37.8074187741802)
146,7,20041,Kensington Railway Station (Kensington),-37.7937802194996,144.930524437444,2-B31-mjp-8,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.930524437444 -37.7937802194996)
147,8,20040,Newmarket Railway Station (Flemington),-37.7873276709024,144.928978466737,2-B31-mjp-8,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.928978466737 -37.7873276709024)
148,9,20039,Ascot Vale Railway Station (Ascot Vale),-37.7753060851473,144.921820740203,2-B31-mjp-8,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.921820740203 -37.7753060851473)
149,10,20038,Moonee Ponds Railway Station (Moonee Ponds),-37.7657066626926,144.919160695912,2-B31-mjp-8,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.919160695912 -37.7657066626926)
150,11,20037,Essendon Railway Station (Essendon),-37.7560116950915,144.916197501013,2-B31-mjp-8,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.916197501013 -37.7560116950915)
151,12,20036,Glenbervie Railway Station (Essendon),-37.7472098464261,144.920938683118,2-B31-mjp-8,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.920938683118 -37.7472098464261)
152,13,20035,Strathmore Railway Station (Strathmore),-37.7435913223557,144.927315711579,2-B31-mjp-8,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.927315711579 -37.7435913223557)
153,14,20034,Pascoe Vale Railway Station (Pascoe Vale),-37.7307559550131,144.928195624317,2-B31-mjp-8,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.928195624317 -37.7307559550131)
154,15,20033,Oak Park Railway Station (Oak Park),-37.717949728725,144.921518773078,2-B31-mjp-8,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.921518773078 -37.717949728725)
155,16,20032,Glenroy Railway Station (Glenroy),-37.7045363302368,144.917220403897,2-B31-mjp-8,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.917220403897 -37.7045363302368)
156,17,20031,Jacana Railway Station (Glenroy),-37.6951307851368,144.915850518758,2-B31-mjp-8,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.915850518758 -37.6951307851368)
157,18,20030,Broadmeadows Railway Station (Broadmeadows),-37.6830492642131,144.919613216031,2-B31-mjp-8,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.919613216031 -37.6830492642131)
158,1,19841,Flagstaff Railway Station (Melbourne City),-37.811981307387,144.955653760429,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.955653760429 -37.811981307387)
159,2,19842,Melbourne Central Railway Station (Melbourne City),-37.8099387667448,144.962593535096,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.962593535096 -37.8099387667448)
160,3,19843,Parliament Railway Station (Melbourne City),-37.8110540555366,144.972910916416,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.972910916416 -37.8110540555366)
161,4,19854,Flinders Street Railway Station (Melbourne City),-37.8183051340647,144.966964346167,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.966964346167 -37.8183051340647)
162,5,22180,Southern Cross Railway Station (Melbourne City),-37.8179364275358,144.951411219786,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.951411219786 -37.8179364275358)
163,6,19973,North Melbourne Railway Station (West Melbourne),-37.8074187741802,144.94256978252,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.94256978252 -37.8074187741802)
164,7,20041,Kensington Railway Station (Kensington),-37.7937802194996,144.930524437444,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.930524437444 -37.7937802194996)
165,8,20040,Newmarket Railway Station (Flemington),-37.7873276709024,144.928978466737,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.928978466737 -37.7873276709024)
166,9,20039,Ascot Vale Railway Station (Ascot Vale),-37.7753060851473,144.921820740203,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.921820740203 -37.7753060851473)
167,10,20038,Moonee Ponds Railway Station (Moonee Ponds),-37.7657066626926,144.919160695912,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.919160695912 -37.7657066626926)
168,11,20037,Essendon Railway Station (Essendon),-37.7560116950915,144.916197501013,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.916197501013 -37.7560116950915)
169,12,20036,Glenbervie Railway Station (Essendon),-37.7472098464261,144.920938683118,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.920938683118 -37.7472098464261)
170,13,20035,Strathmore Railway Station (Strathmore),-37.7435913223557,144.927315711579,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.927315711579 -37.7435913223557)
171,14,20034,Pascoe Vale Railway Station (Pascoe Vale),-37.7307559550131,144.928195624317,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.928195624317 -37.7307559550131)
172,15,20033,Oak Park Railway Station (Oak Park),-37.717949728725,144.921518773078,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.921518773078 -37.717949728725)
173,16,20032,Glenroy Railway Station (Glenroy),-37.7045363302368,144.917220403897,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.917220403897 -37.7045363302368)
174,17,20031,Jacana Railway Station (Glenroy),-37.6951307851368,144.915850518758,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.915850518758 -37.6951307851368)
175,18,20030,Broadmeadows Railway Station (Broadmeadows),-37.6830492642131,144.919613216031,2-B31-mjp-9,Craigieburn,Craigieburn - City (Flinders Street),2,FFBE00,000000,POINT (144.919613216031 -37.6830492642131)
176,1,19902,Ringwood Railway Station (Ringwood),-37.815659765275,145.229473723591,2-BEL-mjp-10,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.229473723591 -37.815659765275)
177,2,19871,Heathmont Railway Station (Heathmont),-37.8283222725421,145.244555375848,2-BEL-mjp-10,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.244555375848 -37.8283222725421)
178,3,19870,Bayswater Railway Station (Bayswater),-37.8417300411029,145.268136389217,2-BEL-mjp-10,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.268136389217 -37.8417300411029)
179,4,19869,Boronia Railway Station (Boronia),-37.860451799848,145.28438514597,2-BEL-mjp-10,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.28438514597 -37.860451799848)
180,5,19868,Ferntree Gully Railway Station (Ferntree Gully),-37.8816979923612,145.295251256598,2-BEL-mjp-10,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.295251256598 -37.8816979923612)
181,6,19867,Upper Ferntree Gully Railway Station (Upper Ferntree Gully),-37.8926717009423,145.307530188155,2-BEL-mjp-10,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.307530188155 -37.8926717009423)
182,7,19846,Upwey Railway Station (Upwey),-37.9036909717488,145.331333355214,2-BEL-mjp-10,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.331333355214 -37.9036909717488)
183,8,19845,Tecoma Railway Station (Tecoma),-37.9081184864054,145.342994577662,2-BEL-mjp-10,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.342994577662 -37.9081184864054)
184,9,19844,Belgrave Railway Station (Belgrave),-37.9091020974745,145.355291282858,2-BEL-mjp-10,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.355291282858 -37.9091020974745)
185,1,19902,Ringwood Railway Station (Ringwood),-37.815659765275,145.229473723591,2-BEL-mjp-11,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.229473723591 -37.815659765275)
186,2,19871,Heathmont Railway Station (Heathmont),-37.8283222725421,145.244555375848,2-BEL-mjp-11,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.244555375848 -37.8283222725421)
187,3,19870,Bayswater Railway Station (Bayswater),-37.8417300411029,145.268136389217,2-BEL-mjp-11,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.268136389217 -37.8417300411029)
188,4,19869,Boronia Railway Station (Boronia),-37.860451799848,145.28438514597,2-BEL-mjp-11,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.28438514597 -37.860451799848)
189,5,19868,Ferntree Gully Railway Station (Ferntree Gully),-37.8816979923612,145.295251256598,2-BEL-mjp-11,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.295251256598 -37.8816979923612)
190,6,19867,Upper Ferntree Gully Railway Station (Upper Ferntree Gully),-37.8926717009423,145.307530188155,2-BEL-mjp-11,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.307530188155 -37.8926717009423)
191,7,19846,Upwey Railway Station (Upwey),-37.9036909717488,145.331333355214,2-BEL-mjp-11,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.331333355214 -37.9036909717488)
192,8,19845,Tecoma Railway Station (Tecoma),-37.9081184864054,145.342994577662,2-BEL-mjp-11,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.342994577662 -37.9081184864054)
193,9,19844,Belgrave Railway Station (Belgrave),-37.9091020974745,145.355291282858,2-BEL-mjp-11,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.355291282858 -37.9091020974745)
194,1,19902,Ringwood Railway Station (Ringwood),-37.815659765275,145.229473723591,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.229473723591 -37.815659765275)
195,2,19871,Heathmont Railway Station (Heathmont),-37.8283222725421,145.244555375848,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.244555375848 -37.8283222725421)
196,3,19870,Bayswater Railway Station (Bayswater),-37.8417300411029,145.268136389217,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.268136389217 -37.8417300411029)
197,4,19869,Boronia Railway Station (Boronia),-37.860451799848,145.28438514597,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.28438514597 -37.860451799848)
198,5,19868,Ferntree Gully Railway Station (Ferntree Gully),-37.8816979923612,145.295251256598,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.295251256598 -37.8816979923612)
199,6,19867,Upper Ferntree Gully Railway Station (Upper Ferntree Gully),-37.8926717009423,145.307530188155,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.307530188155 -37.8926717009423)
200,7,19846,Upwey Railway Station (Upwey),-37.9036909717488,145.331333355214,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.331333355214 -37.9036909717488)
201,8,19845,Tecoma Railway Station (Tecoma),-37.9081184864054,145.342994577662,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.342994577662 -37.9081184864054)
202,9,19844,Belgrave Railway Station (Belgrave),-37.9091020974745,145.355291282858,2-BEL-mjp-3,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.355291282858 -37.9091020974745)
203,1,19902,Ringwood Railway Station (Ringwood),-37.815659765275,145.229473723591,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.229473723591 -37.815659765275)
204,2,19871,Heathmont Railway Station (Heathmont),-37.8283222725421,145.244555375848,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.244555375848 -37.8283222725421)
205,3,19870,Bayswater Railway Station (Bayswater),-37.8417300411029,145.268136389217,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.268136389217 -37.8417300411029)
206,4,19869,Boronia Railway Station (Boronia),-37.860451799848,145.28438514597,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.28438514597 -37.860451799848)
207,5,19868,Ferntree Gully Railway Station (Ferntree Gully),-37.8816979923612,145.295251256598,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.295251256598 -37.8816979923612)
208,6,19867,Upper Ferntree Gully Railway Station (Upper Ferntree Gully),-37.8926717009423,145.307530188155,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.307530188155 -37.8926717009423)
209,7,19846,Upwey Railway Station (Upwey),-37.9036909717488,145.331333355214,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.331333355214 -37.9036909717488)
210,8,19845,Tecoma Railway Station (Tecoma),-37.9081184864054,145.342994577662,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.342994577662 -37.9081184864054)
211,9,19844,Belgrave Railway Station (Belgrave),-37.9091020974745,145.355291282858,2-BEL-mjp-4,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.355291282858 -37.9091020974745)
212,1,19902,Ringwood Railway Station (Ringwood),-37.815659765275,145.229473723591,2-BEL-mjp-5,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.229473723591 -37.815659765275)
213,2,19871,Heathmont Railway Station (Heathmont),-37.8283222725421,145.244555375848,2-BEL-mjp-5,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.244555375848 -37.8283222725421)
214,3,19870,Bayswater Railway Station (Bayswater),-37.8417300411029,145.268136389217,2-BEL-mjp-5,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.268136389217 -37.8417300411029)
215,4,19869,Boronia Railway Station (Boronia),-37.860451799848,145.28438514597,2-BEL-mjp-5,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.28438514597 -37.860451799848)
216,5,19868,Ferntree Gully Railway Station (Ferntree Gully),-37.8816979923612,145.295251256598,2-BEL-mjp-5,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.295251256598 -37.8816979923612)
217,6,19867,Upper Ferntree Gully Railway Station (Upper Ferntree Gully),-37.8926717009423,145.307530188155,2-BEL-mjp-5,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.307530188155 -37.8926717009423)
218,7,19846,Upwey Railway Station (Upwey),-37.9036909717488,145.331333355214,2-BEL-mjp-5,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.331333355214 -37.9036909717488)
219,8,19845,Tecoma Railway Station (Tecoma),-37.9081184864054,145.342994577662,2-BEL-mjp-5,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.342994577662 -37.9081184864054)
220,9,19844,Belgrave Railway Station (Belgrave),-37.9091020974745,145.355291282858,2-BEL-mjp-5,Belgrave,Belgrave - City (Flinders Street),2,152C6B,FFFFFF,POINT (145.355291282858 -37.9091020974745)
